

recordnummer,objectnummer,PID_overige.URI,wikidata_url,wikimedia_url
581624,NG-2015-4-12,http://hdl.handle.net/10934/RM0001.COLLECT.581624,,"https://commons.wikimedia.org/wiki/File:Ambachtschool_Werk_&_Constructiewinkel_(titel_op_object),_NG-2015-4-12.jpg"
581625,NG-2015-4-13,http://hdl.handle.net/10934/RM0001.COLLECT.581625,,"https://commons.wikimedia.org/wiki/File:Immigrantendepot_(titel_op_object),_NG-2015-4-13.jpg"
581626,NG-2015-4-14,http://hdl.handle.net/10934/RM0001.COLLECT.581626,,"https://commons.wikimedia.org/wiki/File:Groep_Marrons_Groep_Boschnegers_(titel_op_object),_NG-2015-4-14.jpg"
581628,NG-2015-4-15,http://hdl.handle.net/10934/RM0001.COLLECT.581628,,
581629,NG-2015-4-16,http://hdl.handle.net/10934/RM0001.COLLECT.581629,,
581630,NG-2015-4-17,http://hdl.handle.net/10934/RM0001.COLLECT.581630,,
581632,NG-2015-4-18,http://hdl.handle.net/10934/RM0001.COLLECT.581632,,
582948,RP-F-F00938-1,http://hdl.handle.net/10934/RM0001.COLLECT.582948,,"https://commons.wikimedia.org/wiki/File:Heerenstraat_in_Paramaribo_met_bomen_en_voorbijgangers_Paramaribo._Heerenstraat._(titel_op_object),_RP-F-F00938-1.jpg"
582949,RP-F-F00938-2,http://hdl.handle.net/10934/RM0001.COLLECT.582949,,"https://commons.wikimedia.org/wiki/File:Fort_Zeelandia_en_de_Buitensociëteit_in_Paramaribo_gezien_vanaf_een_toren_Paramaribo._Fort_Zeelandia-Buitensocietiet._(van_den_toren_gezien.)_(titel_op_object),_RP-F-F00938-2.jpg"
582950,RP-F-F00938-3,http://hdl.handle.net/10934/RM0001.COLLECT.582950,,"https://commons.wikimedia.org/wiki/File:Overdekte_markt_aan_de_Waterkant_in_Paramaribo_Paramaribo._Overdekte_Markt_a._d._Waterkant._(titel_op_object),_RP-F-F00938-3.jpg"
582951,RP-F-F00938-4,http://hdl.handle.net/10934/RM0001.COLLECT.582951,,"https://commons.wikimedia.org/wiki/File:Gezicht_op_het_Gouvernementsplein_in_Paramaribo_Paramaribo._Gouvernementsplein._(titel_op_object),_RP-F-F00938-4.jpg"
582952,RP-F-F00938-5,http://hdl.handle.net/10934/RM0001.COLLECT.582952,,"https://commons.wikimedia.org/wiki/File:Gezicht_op_de_Waterkant_in_Paramaribo_met_huizen_en_boten_Paramaribo._Waterkant._(titel_op_object),_RP-F-F00938-5.jpg"
582953,RP-F-F00938-6,http://hdl.handle.net/10934/RM0001.COLLECT.582953,,"https://commons.wikimedia.org/wiki/File:Gouvernementshotel_in_Paramaribo_met_park_en_Nederlandse_vlag_Paramaribo._Gouvernementshotel._(titel_op_object),_RP-F-F00938-6.jpg"
582954,RP-F-F00938-7,http://hdl.handle.net/10934/RM0001.COLLECT.582954,,"https://commons.wikimedia.org/wiki/File:Gezicht_op_het_Groote_Combé-koloniaal_Museum_in_Paramaribo_vanaf_een_toren_Paramaribo._Groote_Combé-koloniaal_Museum._(v._d._toren_gezien)_(titel_op_object),_RP-F-F00938-7.jpg"
582955,RP-F-F00938-8,http://hdl.handle.net/10934/RM0001.COLLECT.582955,,"https://commons.wikimedia.org/wiki/File:Exterieur_van_de_Chinese_Sociëteit_in_Paramaribo_Paramaribo._Chineezen_societeit._(titel_op_object),_RP-F-F00938-8.jpg"
582957,RP-F-F00938-9,http://hdl.handle.net/10934/RM0001.COLLECT.582957,,"https://commons.wikimedia.org/wiki/File:Straat_met_een_postkantoor_in_Groote_Combé_te_Paramaribo_Paramaribo._Postkantoor_-_Groote_Combé._(titel_op_object),_RP-F-F00938-9.jpg"
582958,RP-F-F00938-10,http://hdl.handle.net/10934/RM0001.COLLECT.582958,,"https://commons.wikimedia.org/wiki/File:Exterieur_van_de_Hoogduitse_Israëlitische_synagoge_in_Paramaribo_Paramaribo._Hoogduitsch_Israëlit._Synagoge._(titel_op_object),_RP-F-F00938-10.jpg"
582959,RP-F-F00938-11,http://hdl.handle.net/10934/RM0001.COLLECT.582959,,"https://commons.wikimedia.org/wiki/File:Steenbakkerijstraat_in_Paramaribo_met_palmen_en_voorbijgangers_Paramaribo._Steenbakkerystraat._(titel_op_object),_RP-F-F00938-11.jpg"
582960,RP-F-F00938-12,http://hdl.handle.net/10934/RM0001.COLLECT.582960,,"https://commons.wikimedia.org/wiki/File:Gezicht_op_de_Saramaccastraat_met_brug_en_kerk_Paramaribo._Saramaccastraat._(titel_op_object),_RP-F-F00938-12.jpg"
582961,RP-F-F00938-13,http://hdl.handle.net/10934/RM0001.COLLECT.582961,,"https://commons.wikimedia.org/wiki/File:Maagdenstraat_in_Paramaribo_met_bomen_en_voorbijgangers_Paramaribo._Maagdenstraat._(titel_op_object),_RP-F-F00938-13.jpg"
582963,RP-F-F00938-14,http://hdl.handle.net/10934/RM0001.COLLECT.582963,,"https://commons.wikimedia.org/wiki/File:Gezicht_op_een_bocht_in_de_Surinamerivier_in_Paramaribo_vanaf_een_toren_Paramaribo._Bocht_v._d._Suriname_rivier._(van_den_toren_gezien)_(titel_op_object),_RP-F-F00938-14.jpg"
582964,RP-F-F00938-15,http://hdl.handle.net/10934/RM0001.COLLECT.582964,,"https://commons.wikimedia.org/wiki/File:Gezicht_op_de_Gravenstraat_en_de_St._Petrus_en_Pauluskerk_in_Paramaribo_vanaf_een_toren_Paramaribo._Gravenstraat-_R.C._kerk._(van_den_toren_gezien.)_(titel_op_object),_RP-F-F00938-15.jpg"
582965,RP-F-F00938-16,http://hdl.handle.net/10934/RM0001.COLLECT.582965,,"https://commons.wikimedia.org/wiki/File:Man_poserend_tussen_de_palmen_van_de_Gouvernementspalmentuin_in_Paramaribo_Paramaribo._In_den_Gouvernementspalmentuin._(titel_op_object),_RP-F-F00938-16.jpg"
583655,SK-C-1760,http://hdl.handle.net/10934/RM0001.COLLECT.583655,,
587433,NG-2015-9-1,http://hdl.handle.net/10934/RM0001.COLLECT.587433,,"https://commons.wikimedia.org/wiki/File:Gedenkstuk_voor_B._Boekhoudt,_districts-commissaris_van_Nickerie_in_Suriname,_NG-2015-9-1.jpg"
587437,NG-2015-9-2,http://hdl.handle.net/10934/RM0001.COLLECT.587437,,"https://commons.wikimedia.org/wiki/File:Familiealbum_van_de_familie_Boekhoudt,_NG-2015-9-2.jpg"
587442,NG-2015-9-4,http://hdl.handle.net/10934/RM0001.COLLECT.587442,,
589114,BI-B-FM-141-44,http://hdl.handle.net/10934/RM0001.COLLECT.589114,,"https://commons.wikimedia.org/wiki/File:Uniform_voor_de_witte_en_zwarte_officieren_van_de_Surinaamse_Schutterij_(van_Paramaribo)_van_de_West-Indische_troepen,_BI-B-FM-141-44.jpg"
589116,BI-B-FM-141-46,http://hdl.handle.net/10934/RM0001.COLLECT.589116,,"https://commons.wikimedia.org/wiki/File:Uniform_van_de_Surinaamse_Guides_van_de_West-Indische_troepen,_1845,_BI-B-FM-141-46.jpg"
589117,BI-B-FM-141-47,http://hdl.handle.net/10934/RM0001.COLLECT.589117,,
589118,BI-B-FM-141-48,http://hdl.handle.net/10934/RM0001.COLLECT.589118,,
592898,RP-P-OB-89.598,http://hdl.handle.net/10934/RM0001.COLLECT.592898,,"https://commons.wikimedia.org/wiki/File:Spotprent_op_de_plannen_tot_aflossing_van_de_nationale_schuld,_1875,_RP-P-OB-89.598.jpg"
595471,RP-P-OB-90.288,http://hdl.handle.net/10934/RM0001.COLLECT.595471,,"https://commons.wikimedia.org/wiki/File:Politieke_spotprent_over_West-Indië,_1882,_RP-P-OB-90.288.jpg"
600887,NG-2016-2,http://hdl.handle.net/10934/RM0001.COLLECT.600887,,"https://commons.wikimedia.org/wiki/File:Gouden_doosje_met_initialen_LHE_en_RHE,_NG-2016-2.jpg"
601922,NG-2008-4-1,http://hdl.handle.net/10934/RM0001.COLLECT.601922,,
601923,NG-2008-4-2,http://hdl.handle.net/10934/RM0001.COLLECT.601923,,
601924,NG-2008-4-3,http://hdl.handle.net/10934/RM0001.COLLECT.601924,,
608370,RP-F-2016-47-1,http://hdl.handle.net/10934/RM0001.COLLECT.608370,,
616801,NG-2011-18-1-10,http://hdl.handle.net/10934/RM0001.COLLECT.616801,,
616802,NG-2011-18-1-11,http://hdl.handle.net/10934/RM0001.COLLECT.616802,,
616814,NG-2011-18-1-23,http://hdl.handle.net/10934/RM0001.COLLECT.616814,,
616815,NG-2011-18-1-24,http://hdl.handle.net/10934/RM0001.COLLECT.616815,,
616816,NG-2011-18-1-25,http://hdl.handle.net/10934/RM0001.COLLECT.616816,,
617538,RP-F-2016-47-2,http://hdl.handle.net/10934/RM0001.COLLECT.617538,,
617539,RP-F-2016-47-3,http://hdl.handle.net/10934/RM0001.COLLECT.617539,,
617540,RP-F-2016-47-4,http://hdl.handle.net/10934/RM0001.COLLECT.617540,,
617541,RP-F-2016-47-5,http://hdl.handle.net/10934/RM0001.COLLECT.617541,,
617542,RP-F-2016-47-6,http://hdl.handle.net/10934/RM0001.COLLECT.617542,,
617543,RP-F-2016-47-7,http://hdl.handle.net/10934/RM0001.COLLECT.617543,,
617544,RP-F-2016-47-8,http://hdl.handle.net/10934/RM0001.COLLECT.617544,,
617545,RP-F-2016-47-9,http://hdl.handle.net/10934/RM0001.COLLECT.617545,,
617546,RP-F-2016-47-10,http://hdl.handle.net/10934/RM0001.COLLECT.617546,,
617547,RP-F-2016-47-11,http://hdl.handle.net/10934/RM0001.COLLECT.617547,,
617548,RP-F-2016-47-12,http://hdl.handle.net/10934/RM0001.COLLECT.617548,,
617549,RP-F-2016-47-13,http://hdl.handle.net/10934/RM0001.COLLECT.617549,,
617550,RP-F-2016-47-14,http://hdl.handle.net/10934/RM0001.COLLECT.617550,,
617551,RP-F-2016-47-15,http://hdl.handle.net/10934/RM0001.COLLECT.617551,,
617552,RP-F-2016-47-16,http://hdl.handle.net/10934/RM0001.COLLECT.617552,,
617553,RP-F-2016-47-17,http://hdl.handle.net/10934/RM0001.COLLECT.617553,,
617554,RP-F-2016-47-18,http://hdl.handle.net/10934/RM0001.COLLECT.617554,,
617555,RP-F-2016-47-19,http://hdl.handle.net/10934/RM0001.COLLECT.617555,,
617556,RP-F-2016-47-20,http://hdl.handle.net/10934/RM0001.COLLECT.617556,,
617557,RP-F-2016-47-21,http://hdl.handle.net/10934/RM0001.COLLECT.617557,,
617558,RP-F-2016-47-22,http://hdl.handle.net/10934/RM0001.COLLECT.617558,,
617559,RP-F-2016-47-23,http://hdl.handle.net/10934/RM0001.COLLECT.617559,,
617560,RP-F-2016-47-24,http://hdl.handle.net/10934/RM0001.COLLECT.617560,,
617561,RP-F-2016-47-25,http://hdl.handle.net/10934/RM0001.COLLECT.617561,,
617562,RP-F-2016-47-26,http://hdl.handle.net/10934/RM0001.COLLECT.617562,,
617563,RP-F-2016-47-27,http://hdl.handle.net/10934/RM0001.COLLECT.617563,,
617564,RP-F-2016-47-28,http://hdl.handle.net/10934/RM0001.COLLECT.617564,,
617565,RP-F-2016-47-29,http://hdl.handle.net/10934/RM0001.COLLECT.617565,,
617566,RP-F-2016-47-30,http://hdl.handle.net/10934/RM0001.COLLECT.617566,,
617567,RP-F-2016-47-31,http://hdl.handle.net/10934/RM0001.COLLECT.617567,,
617568,RP-F-2016-47-32,http://hdl.handle.net/10934/RM0001.COLLECT.617568,,
617569,RP-F-2016-47-33,http://hdl.handle.net/10934/RM0001.COLLECT.617569,,
617570,RP-F-2016-47-34,http://hdl.handle.net/10934/RM0001.COLLECT.617570,,
617571,RP-F-2016-47-35,http://hdl.handle.net/10934/RM0001.COLLECT.617571,,
617572,RP-F-2016-47-36,http://hdl.handle.net/10934/RM0001.COLLECT.617572,,
617573,RP-F-2016-47-37,http://hdl.handle.net/10934/RM0001.COLLECT.617573,,
617574,RP-F-2016-47-38,http://hdl.handle.net/10934/RM0001.COLLECT.617574,,
617575,RP-F-2016-47-39,http://hdl.handle.net/10934/RM0001.COLLECT.617575,,
617576,RP-F-2016-47-40,http://hdl.handle.net/10934/RM0001.COLLECT.617576,,
617577,RP-F-2016-47-41,http://hdl.handle.net/10934/RM0001.COLLECT.617577,,
617578,RP-F-2016-47-42,http://hdl.handle.net/10934/RM0001.COLLECT.617578,,
617579,RP-F-2016-47-43,http://hdl.handle.net/10934/RM0001.COLLECT.617579,,
617580,RP-F-2016-47-44,http://hdl.handle.net/10934/RM0001.COLLECT.617580,,
617581,RP-F-2016-47-45,http://hdl.handle.net/10934/RM0001.COLLECT.617581,,
617582,RP-F-2016-47-46,http://hdl.handle.net/10934/RM0001.COLLECT.617582,,
617623,RP-F-2016-47-86,http://hdl.handle.net/10934/RM0001.COLLECT.617623,,
617624,RP-F-2016-47-87,http://hdl.handle.net/10934/RM0001.COLLECT.617624,,
619748,NG-2016-18,http://hdl.handle.net/10934/RM0001.COLLECT.619748,,
623869,NG-2008-5-2,http://hdl.handle.net/10934/RM0001.COLLECT.623869,,"https://commons.wikimedia.org/wiki/File:Mattheus_Sigismundis_Schuster_(1757-1826),_NG-2008-5-2.jpg"
623876,NG-2008-5-1,http://hdl.handle.net/10934/RM0001.COLLECT.623876,,"https://commons.wikimedia.org/wiki/File:Rode_houten_doosje,_NG-2008-5-1.jpg"
624546,RP-F-2016-47-96,http://hdl.handle.net/10934/RM0001.COLLECT.624546,,
624552,RP-F-2016-47-97,http://hdl.handle.net/10934/RM0001.COLLECT.624552,,
626863,NG-C-2016-4-27,http://hdl.handle.net/10934/RM0001.COLLECT.626863,,
626901,NG-C-2016-4-63,http://hdl.handle.net/10934/RM0001.COLLECT.626901,,
629027,NG-2016-50,http://hdl.handle.net/10934/RM0001.COLLECT.629027,,"https://commons.wikimedia.org/wiki/File:Album_met_68_prentbriefkaarten_'Als_aandenken_aan_Suriname',_NG-2016-50.jpg"
629031,NG-2016-50-1,http://hdl.handle.net/10934/RM0001.COLLECT.629031,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-1.jpg"
629032,NG-2016-50-2,http://hdl.handle.net/10934/RM0001.COLLECT.629032,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-2.jpg"
629033,NG-2016-50-3,http://hdl.handle.net/10934/RM0001.COLLECT.629033,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-3.jpg"
629034,NG-2016-50-4,http://hdl.handle.net/10934/RM0001.COLLECT.629034,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-4.jpg"
629035,NG-2016-50-5,http://hdl.handle.net/10934/RM0001.COLLECT.629035,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-5.jpg"
629036,NG-2016-50-6,http://hdl.handle.net/10934/RM0001.COLLECT.629036,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-6.jpg"
629037,NG-2016-50-7,http://hdl.handle.net/10934/RM0001.COLLECT.629037,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-7.jpg"
629038,NG-2016-50-8,http://hdl.handle.net/10934/RM0001.COLLECT.629038,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-8.jpg"
629039,NG-2016-50-9,http://hdl.handle.net/10934/RM0001.COLLECT.629039,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-9.jpg"
629040,NG-2016-50-10,http://hdl.handle.net/10934/RM0001.COLLECT.629040,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-10.jpg"
629041,NG-2016-50-11,http://hdl.handle.net/10934/RM0001.COLLECT.629041,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-11.jpg"
629042,NG-2016-50-12,http://hdl.handle.net/10934/RM0001.COLLECT.629042,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-12.jpg"
629043,NG-2016-50-13,http://hdl.handle.net/10934/RM0001.COLLECT.629043,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-13.jpg"
629044,NG-2016-50-14,http://hdl.handle.net/10934/RM0001.COLLECT.629044,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-14.jpg"
629045,NG-2016-50-15,http://hdl.handle.net/10934/RM0001.COLLECT.629045,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-15.jpg"
629046,NG-2016-50-16,http://hdl.handle.net/10934/RM0001.COLLECT.629046,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-16.jpg"
629047,NG-2016-50-17,http://hdl.handle.net/10934/RM0001.COLLECT.629047,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-17.jpg"
629048,NG-2016-50-18,http://hdl.handle.net/10934/RM0001.COLLECT.629048,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-18.jpg"
629049,NG-2016-50-19,http://hdl.handle.net/10934/RM0001.COLLECT.629049,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-19.jpg"
629050,NG-2016-50-20,http://hdl.handle.net/10934/RM0001.COLLECT.629050,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-20.jpg"
629051,NG-2016-50-21,http://hdl.handle.net/10934/RM0001.COLLECT.629051,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-21.jpg"
629052,NG-2016-50-22,http://hdl.handle.net/10934/RM0001.COLLECT.629052,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-22.jpg"
629053,NG-2016-50-23,http://hdl.handle.net/10934/RM0001.COLLECT.629053,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-23.jpg"
629054,NG-2016-50-24,http://hdl.handle.net/10934/RM0001.COLLECT.629054,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-24.jpg"
629055,NG-2016-50-25,http://hdl.handle.net/10934/RM0001.COLLECT.629055,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-25.jpg"
629056,NG-2016-50-26,http://hdl.handle.net/10934/RM0001.COLLECT.629056,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-26.jpg"
629057,NG-2016-50-27,http://hdl.handle.net/10934/RM0001.COLLECT.629057,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-27.jpg"
629058,NG-2016-50-28,http://hdl.handle.net/10934/RM0001.COLLECT.629058,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-28.jpg"
629059,NG-2016-50-29,http://hdl.handle.net/10934/RM0001.COLLECT.629059,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-29.jpg"
629060,NG-2016-50-30,http://hdl.handle.net/10934/RM0001.COLLECT.629060,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-30.jpg"
629061,NG-2016-50-31,http://hdl.handle.net/10934/RM0001.COLLECT.629061,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-31.jpg"
629062,NG-2016-50-32,http://hdl.handle.net/10934/RM0001.COLLECT.629062,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-32.jpg"
629063,NG-2016-50-33,http://hdl.handle.net/10934/RM0001.COLLECT.629063,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-33.jpg"
629064,NG-2016-50-34,http://hdl.handle.net/10934/RM0001.COLLECT.629064,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-34.jpg"
629065,NG-2016-50-35,http://hdl.handle.net/10934/RM0001.COLLECT.629065,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-35.jpg"
629066,NG-2016-50-36,http://hdl.handle.net/10934/RM0001.COLLECT.629066,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-36.jpg"
629067,NG-2016-50-37,http://hdl.handle.net/10934/RM0001.COLLECT.629067,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-37.jpg"
629068,NG-2016-50-38,http://hdl.handle.net/10934/RM0001.COLLECT.629068,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-38.jpg"
629069,NG-2016-50-39,http://hdl.handle.net/10934/RM0001.COLLECT.629069,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-39.jpg"
629070,NG-2016-50-40,http://hdl.handle.net/10934/RM0001.COLLECT.629070,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-40.jpg"
629071,NG-2016-50-41,http://hdl.handle.net/10934/RM0001.COLLECT.629071,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-41.jpg"
629072,NG-2016-50-42,http://hdl.handle.net/10934/RM0001.COLLECT.629072,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-42.jpg"
629073,NG-2016-50-43,http://hdl.handle.net/10934/RM0001.COLLECT.629073,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-43.jpg"
629074,NG-2016-50-44,http://hdl.handle.net/10934/RM0001.COLLECT.629074,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-44.jpg"
629075,NG-2016-50-45,http://hdl.handle.net/10934/RM0001.COLLECT.629075,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-45.jpg"
629076,NG-2016-50-46,http://hdl.handle.net/10934/RM0001.COLLECT.629076,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-46.jpg"
629077,NG-2016-50-47,http://hdl.handle.net/10934/RM0001.COLLECT.629077,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-47.jpg"
629078,NG-2016-50-48,http://hdl.handle.net/10934/RM0001.COLLECT.629078,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-48.jpg"
629079,NG-2016-50-49,http://hdl.handle.net/10934/RM0001.COLLECT.629079,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-49.jpg"
629080,NG-2016-50-50,http://hdl.handle.net/10934/RM0001.COLLECT.629080,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-50.jpg"
629081,NG-2016-50-51,http://hdl.handle.net/10934/RM0001.COLLECT.629081,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-51.jpg"
629082,NG-2016-50-52,http://hdl.handle.net/10934/RM0001.COLLECT.629082,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-52.jpg"
629083,NG-2016-50-53,http://hdl.handle.net/10934/RM0001.COLLECT.629083,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-53.jpg"
629084,NG-2016-50-54,http://hdl.handle.net/10934/RM0001.COLLECT.629084,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-54.jpg"
629085,NG-2016-50-55,http://hdl.handle.net/10934/RM0001.COLLECT.629085,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-55.jpg"
629086,NG-2016-50-56,http://hdl.handle.net/10934/RM0001.COLLECT.629086,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-56.jpg"
629087,NG-2016-50-57,http://hdl.handle.net/10934/RM0001.COLLECT.629087,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-57.jpg"
629088,NG-2016-50-58,http://hdl.handle.net/10934/RM0001.COLLECT.629088,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-58.jpg"
629089,NG-2016-50-59,http://hdl.handle.net/10934/RM0001.COLLECT.629089,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-59.jpg"
629090,NG-2016-50-60,http://hdl.handle.net/10934/RM0001.COLLECT.629090,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-60.jpg"
629091,NG-2016-50-61,http://hdl.handle.net/10934/RM0001.COLLECT.629091,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-61.jpg"
629092,NG-2016-50-62,http://hdl.handle.net/10934/RM0001.COLLECT.629092,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-62.jpg"
629093,NG-2016-50-63,http://hdl.handle.net/10934/RM0001.COLLECT.629093,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-63.jpg"
629094,NG-2016-50-64,http://hdl.handle.net/10934/RM0001.COLLECT.629094,,"https://commons.wikimedia.org/wiki/File:Prentbriefkaart_uit_album_'Als_aandenken_aan_Suriname',_NG-2016-50-64.jpg"
